Transaction_ID,Date,Customer_ID,Product_Category,Quantity,Unit_Price,Shipping_Cost,Delivery_Status,Customer_Rating,Region,Total_Sales
1259,2026-01-11 18:00:00,CUST-712,Beauty,3,138.98,24.61,Cancelled,5.0,Asia,416.94
1260,2026-01-11 19:00:00,CUST-724,Clothing,1,358.03,11.69,Delivered,5.0,Asia,358.03
1261,2026-01-11 20:00:00,CUST-180,Clothing,1,342.18,6.89,Delivered,5.0,Asia,342.18
1262,2026-01-11 21:00:00,CUST-798,Electronics,2,183.15,7.84,Delivered,5.0,Asia,366.3
1263,2026-01-11 22:00:00,CUST-212,Books,2,406.22,47.41,Delivered,4.0,North America,812.44
1264,2026-01-11 23:00:00,CUST-101,Electronics,1,125.56,49.3,Cancelled,4.0,Asia,125.56
1265,2026-01-12 00:00:00,CUST-741,Beauty,3,236.02,9.27,Delivered,4.0,Asia,708.06
1266,2026-01-12 01:00:00,CUST-319,Clothing,1,241.54,20.08,Delivered,5.0,Asia,241.54
1267,2026-01-12 02:00:00,CUST-665,Electronics,1,177.0,10.15,Delivered,4.0,South America,177.0
1268,2026-01-12 03:00:00,CUST-954,Beauty,1,477.79,42.54,Delivered,,Europe,477.79
1269,2026-01-12 04:00:00,CUST-835,Clothing,2,351.38,27.33,Delivered,1.0,Europe,702.76
1270,2026-01-12 05:00:00,CUST-324,Beauty,2,274.21,32.96,Delivered,3.0,Europe,548.42
1271,2026-01-12 06:00:00,CUST-484,Books,1,260.15,29.3,Delivered,5.0,Asia,260.15
1272,2026-01-12 07:00:00,CUST-502,Beauty,1,88.06,36.96,Delivered,5.0,South America,88.06
1273,2026-01-12 08:00:00,CUST-737,Electronics,3,192.37,19.36,Delivered,5.0,North America,577.11
1274,2026-01-12 09:00:00,CUST-229,Beauty,1,339.66,11.19,Delivered,4.0,South America,339.66
1275,2026-01-12 10:00:00,CUST-152,Clothing,1,463.04,5.79,Delivered,5.0,North America,463.04
1276,2026-01-12 11:00:00,CUST-783,Beauty,2,410.07,25.06,Delivered,4.0,South America,820.14
1277,2026-01-12 12:00:00,CUST-829,Home Decor,1,157.19,45.85,Delivered,5.0,Europe,157.19
1278,2026-01-12 13:00:00,CUST-771,Beauty,3,222.64,18.74,Delivered,3.0,Europe,667.92
1279,2026-01-12 14:00:00,CUST-809,Clothing,1,50.63,13.82,Delivered,5.0,Asia,50.63
1280,2026-01-12 15:00:00,CUST-515,Clothing,2,60.06,46.67,Delivered,5.0,Europe,120.12
1281,2026-01-12 16:00:00,CUST-346,Electronics,1,240.41,9.75,Cancelled,,Europe,240.41
1282,2026-01-12 17:00:00,CUST-935,Beauty,3,269.81,7.33,Delivered,5.0,Europe,809.43
1283,2026-01-12 18:00:00,CUST-538,Clothing,1,139.37,44.57,Delivered,5.0,South America,139.37
1284,2026-01-12 19:00:00,CUST-302,Clothing,2,324.96,36.54,Delivered,5.0,Europe,649.92
1285,2026-01-12 20:00:00,CUST-283,Beauty,2,354.66,23.99,Cancelled,5.0,North America,709.32
1286,2026-01-12 21:00:00,CUST-222,Home Decor,1,156.57,38.86,Delivered,,Asia,156.57
1287,2026-01-12 22:00:00,CUST-500,Electronics,1,381.63,38.36,Delivered,1.0,South America,381.63
1288,2026-01-12 23:00:00,CUST-866,Home Decor,2,110.75,6.8,Delivered,5.0,North America,221.5
1289,2026-01-13 00:00:00,CUST-393,Clothing,4,276.68,35.43,Cancelled,5.0,South America,1106.72
1290,2026-01-13 01:00:00,CUST-379,Clothing,1,404.1,33.84,Delivered,3.0,Europe,404.1
1291,2026-01-13 02:00:00,CUST-936,Electronics,1,273.13,48.37,Delivered,1.0,South America,273.13
1292,2026-01-13 03:00:00,CUST-983,Electronics,3,454.9,48.5,Delivered,3.0,South America,1364.7
1293,2026-01-13 04:00:00,CUST-709,Electronics,1,38.67,22.0,Cancelled,5.0,Asia,38.67
1294,2026-01-13 05:00:00,CUST-297,Home Decor,5,298.27,31.54,Delivered,4.0,South America,1491.35
1295,2026-01-13 06:00:00,CUST-610,Electronics,2,285.26,11.36,Delivered,4.0,South America,570.52
1296,2026-01-13 07:00:00,CUST-851,Clothing,2,333.57,7.99,Delivered,1.0,Asia,667.14
1297,2026-01-13 08:00:00,CUST-243,Books,1,418.37,24.48,Delivered,4.0,South America,418.37
1298,2026-01-13 09:00:00,CUST-708,Electronics,1,365.67,36.04,Delivered,5.0,South America,365.67
1299,2026-01-13 10:00:00,CUST-300,Clothing,2,397.24,30.55,Delivered,5.0,North America,794.48
1300,2026-01-13 11:00:00,CUST-223,Beauty,4,151.52,24.33,Returned,4.0,North America,606.08
1301,2026-01-13 12:00:00,CUST-286,Books,5,199.87,41.82,Delivered,4.0,South America,999.35
1302,2026-01-13 13:00:00,CUST-425,Home Decor,1,317.12,40.75,Cancelled,5.0,South America,317.12
1303,2026-01-13 14:00:00,CUST-563,Home Decor,1,281.2,37.94,Delivered,5.0,Europe,281.2
1304,2026-01-13 15:00:00,CUST-448,Beauty,1,480.94,8.47,Delivered,4.0,North America,480.94
1305,2026-01-13 16:00:00,CUST-870,Clothing,3,101.55,40.84,Delivered,2.0,Europe,304.65
1306,2026-01-13 17:00:00,CUST-759,Beauty,1,182.13,46.37,Delivered,5.0,South America,182.13
1307,2026-01-13 18:00:00,CUST-863,Electronics,1,290.65,7.67,Delivered,5.0,Europe,290.65
1308,2026-01-13 19:00:00,CUST-502,Books,1,435.3,23.08,Delivered,5.0,Europe,435.3
1309,2026-01-13 20:00:00,CUST-445,Clothing,1,465.38,49.48,Returned,4.0,Asia,465.38
1310,2026-01-13 21:00:00,CUST-610,Home Decor,5,174.66,31.97,Delivered,5.0,Asia,873.3
1311,2026-01-13 22:00:00,CUST-246,Electronics,2,42.88,28.11,Shipped,5.0,South America,85.76
1312,2026-01-13 23:00:00,CUST-247,Home Decor,1,216.59,12.99,Delivered,5.0,North America,216.59
1313,2026-01-14 00:00:00,CUST-963,Electronics,1,203.23,30.45,Delivered,5.0,South America,203.23
1314,2026-01-14 01:00:00,CUST-810,Beauty,1,493.38,24.76,Delivered,3.0,North America,493.38
1315,2026-01-14 02:00:00,CUST-919,Beauty,1,221.22,10.73,Delivered,5.0,Asia,221.22
1316,2026-01-14 03:00:00,CUST-588,Electronics,1,159.8,25.89,Delivered,4.0,North America,159.8
1317,2026-01-14 04:00:00,CUST-739,Beauty,2,189.03,12.4,Delivered,5.0,Europe,378.06
1318,2026-01-14 05:00:00,CUST-650,Beauty,1,204.49,37.88,Cancelled,5.0,Europe,204.49
1319,2026-01-14 06:00:00,CUST-437,Home Decor,1,412.55,48.81,Delivered,5.0,Asia,412.55
1320,2026-01-14 07:00:00,CUST-971,Clothing,1,49.7,26.13,Cancelled,4.0,South America,49.7
1321,2026-01-14 08:00:00,CUST-740,Electronics,3,165.09,33.46,Delivered,3.0,North America,495.27
1322,2026-01-14 09:00:00,CUST-878,Electronics,2,483.5,24.39,Delivered,1.0,South America,967.0
1323,2026-01-14 10:00:00,CUST-572,Clothing,2,85.02,11.23,Delivered,4.0,North America,170.04
1324,2026-01-14 11:00:00,CUST-250,Books,2,373.87,48.67,Delivered,4.0,Asia,747.74
1325,2026-01-14 12:00:00,CUST-514,Electronics,2,184.63,10.83,Delivered,5.0,Europe,369.26
1326,2026-01-14 13:00:00,CUST-397,Beauty,1,295.07,10.02,Delivered,4.0,Europe,295.07
1327,2026-01-14 14:00:00,CUST-710,Clothing,4,58.78,25.66,Delivered,5.0,North America,235.12
1328,2026-01-14 15:00:00,CUST-362,Clothing,1,160.14,34.65,Delivered,5.0,South America,160.14
1329,2026-01-14 16:00:00,CUST-863,Beauty,1,255.42,20.97,Delivered,5.0,Asia,255.42
1330,2026-01-14 17:00:00,CUST-243,Beauty,3,123.53,13.66,Delivered,5.0,Asia,370.59
1331,2026-01-14 18:00:00,CUST-445,Clothing,1,275.52,41.85,Delivered,3.0,South America,275.52
1332,2026-01-14 19:00:00,CUST-723,Clothing,4,117.68,21.34,Delivered,4.0,Europe,470.72
1333,2026-01-14 20:00:00,CUST-671,Clothing,1,328.55,13.74,Shipped,4.0,South America,328.55
1334,2026-01-14 21:00:00,CUST-980,Electronics,3,453.13,21.43,Delivered,5.0,Europe,1359.39
1335,2026-01-14 22:00:00,CUST-101,Electronics,3,51.89,14.65,Delivered,5.0,North America,155.67
1336,2026-01-14 23:00:00,CUST-996,Clothing,5,116.14,28.38,Delivered,5.0,Asia,580.7
1337,2026-01-15 00:00:00,CUST-403,Clothing,4,423.77,35.07,Delivered,5.0,North America,1695.08
1338,2026-01-15 01:00:00,CUST-353,Home Decor,3,319.46,40.98,Delivered,5.0,South America,958.38
1339,2026-01-15 02:00:00,CUST-751,Clothing,2,48.57,15.24,Delivered,5.0,South America,97.14
1340,2026-01-15 03:00:00,CUST-552,Clothing,1,248.31,12.51,Delivered,5.0,North America,248.31
1341,2026-01-15 04:00:00,CUST-136,Clothing,1,112.78,5.88,Delivered,3.0,South America,112.78
1342,2026-01-15 05:00:00,CUST-259,Home Decor,2,107.56,15.26,Delivered,2.0,South America,215.12
1343,2026-01-15 06:00:00,CUST-108,Beauty,5,470.92,6.08,Delivered,4.0,South America,2354.6
1344,2026-01-15 07:00:00,CUST-332,Clothing,2,383.16,20.55,Delivered,5.0,Asia,766.32
1345,2026-01-15 08:00:00,CUST-198,Beauty,4,351.15,11.56,Returned,5.0,Asia,1404.6
1346,2026-01-15 09:00:00,CUST-758,Electronics,3,127.08,31.1,Delivered,4.0,Europe,381.24
1347,2026-01-15 10:00:00,CUST-915,Clothing,1,68.1,22.27,Cancelled,5.0,Asia,68.1
1348,2026-01-15 11:00:00,CUST-307,Clothing,1,436.71,9.21,Delivered,4.0,North America,436.71
1349,2026-01-15 12:00:00,CUST-230,Clothing,1,12.88,22.99,Delivered,5.0,North America,12.88
1350,2026-01-15 13:00:00,CUST-503,Home Decor,1,200.17,14.42,Delivered,4.0,Asia,200.17
1351,2026-01-15 14:00:00,CUST-251,Beauty,2,146.03,35.61,Delivered,1.0,North America,292.06
1352,2026-01-15 15:00:00,CUST-153,Electronics,5,289.48,21.4,Shipped,3.0,South America,1447.4
1353,2026-01-15 16:00:00,CUST-219,Home Decor,3,132.75,11.62,Delivered,3.0,Asia,398.25
1354,2026-01-15 17:00:00,CUST-772,Home Decor,1,162.49,20.73,Delivered,1.0,Europe,162.49
1355,2026-01-15 18:00:00,CUST-727,Electronics,1,426.52,15.1,Delivered,5.0,Europe,426.52
1356,2026-01-15 19:00:00,CUST-686,Electronics,1,305.56,40.81,Delivered,3.0,Asia,305.56
1357,2026-01-15 20:00:00,CUST-724,Clothing,2,81.38,49.25,Delivered,5.0,North America,162.76
1358,2026-01-15 21:00:00,CUST-519,Electronics,1,365.97,6.15,Delivered,4.0,Asia,365.97
1359,2026-01-15 22:00:00,CUST-521,Electronics,1,111.66,36.05,Delivered,1.0,Asia,111.66
1360,2026-01-15 23:00:00,CUST-203,Electronics,1,222.17,16.88,Cancelled,5.0,Europe,222.17
1361,2026-01-16 00:00:00,CUST-951,Clothing,1,326.84,7.99,Returned,4.0,South America,326.84
1362,2026-01-16 01:00:00,CUST-353,Home Decor,4,143.25,5.65,Shipped,5.0,South America,573.0
1363,2026-01-16 02:00:00,CUST-326,Home Decor,1,198.21,44.65,Delivered,4.0,Asia,198.21
1364,2026-01-16 03:00:00,CUST-211,Books,1,369.73,20.91,Delivered,1.0,Europe,369.73
1365,2026-01-16 04:00:00,CUST-609,Clothing,1,469.58,49.75,Delivered,4.0,Europe,469.58
1366,2026-01-16 05:00:00,CUST-572,Beauty,1,269.33,24.91,Cancelled,5.0,Asia,269.33
1367,2026-01-16 06:00:00,CUST-198,Beauty,2,14.89,13.44,Cancelled,1.0,Asia,29.78
1368,2026-01-16 07:00:00,CUST-252,Home Decor,2,175.85,39.97,Delivered,,Asia,351.7
1369,2026-01-16 08:00:00,CUST-960,Clothing,1,205.33,46.69,Delivered,5.0,South America,205.33
1370,2026-01-16 09:00:00,CUST-995,Beauty,2,176.2,41.7,Shipped,4.0,Asia,352.4
1371,2026-01-16 10:00:00,CUST-977,Electronics,1,223.77,38.53,Delivered,,Europe,223.77
1372,2026-01-16 11:00:00,CUST-437,Clothing,2,320.01,20.06,Delivered,2.0,Asia,640.02
1373,2026-01-16 12:00:00,CUST-805,Clothing,1,69.35,7.9,Returned,5.0,Europe,69.35
1374,2026-01-16 13:00:00,CUST-921,Home Decor,1,143.59,14.06,Shipped,5.0,Europe,143.59
1375,2026-01-16 14:00:00,CUST-262,Electronics,3,258.75,25.11,Cancelled,4.0,North America,776.25
1376,2026-01-16 15:00:00,CUST-819,Books,3,164.63,48.03,Delivered,5.0,Europe,493.89
1377,2026-01-16 16:00:00,CUST-780,Home Decor,2,495.63,37.53,Delivered,4.0,North America,991.26
1378,2026-01-16 17:00:00,CUST-260,Clothing,1,221.4,42.27,Delivered,3.0,Asia,221.4
1379,2026-01-16 18:00:00,CUST-679,Books,1,436.2,17.48,Delivered,5.0,North America,436.2
1380,2026-01-16 19:00:00,CUST-900,Clothing,5,449.29,35.77,Delivered,5.0,South America,2246.45
1381,2026-01-16 20:00:00,CUST-497,Books,1,419.64,43.81,Shipped,5.0,South America,419.64
1382,2026-01-16 21:00:00,CUST-376,Clothing,1,32.98,26.57,Cancelled,4.0,South America,32.98
1383,2026-01-16 22:00:00,CUST-915,Electronics,1,474.4,24.35,Delivered,5.0,Asia,474.4
1384,2026-01-16 23:00:00,CUST-603,Beauty,1,73.08,37.37,Delivered,3.0,Europe,73.08
1385,2026-01-17 00:00:00,CUST-995,Home Decor,1,26.86,30.2,Delivered,4.0,South America,26.86
1386,2026-01-17 01:00:00,CUST-491,Beauty,1,213.04,49.69,Delivered,5.0,North America,213.04
1387,2026-01-17 02:00:00,CUST-234,Books,1,105.37,24.13,Delivered,4.0,Asia,105.37
1388,2026-01-17 03:00:00,CUST-294,Beauty,4,100.26,12.92,Delivered,4.0,Asia,401.04
1389,2026-01-17 04:00:00,CUST-500,Home Decor,1,151.03,26.24,Delivered,5.0,North America,151.03
1390,2026-01-17 05:00:00,CUST-739,Beauty,1,131.72,15.58,Shipped,5.0,North America,131.72
1391,2026-01-17 06:00:00,CUST-132,Home Decor,2,345.55,30.26,Delivered,5.0,Asia,691.1
1392,2026-01-17 07:00:00,CUST-787,Clothing,2,101.52,10.66,Delivered,4.0,Asia,203.04
1393,2026-01-17 08:00:00,CUST-559,Beauty,1,276.13,47.75,Delivered,5.0,Europe,276.13
1394,2026-01-17 09:00:00,CUST-982,Electronics,3,493.35,43.69,Delivered,2.0,Asia,1480.05
1395,2026-01-17 10:00:00,CUST-569,Home Decor,1,221.87,12.0,Cancelled,5.0,North America,221.87
1396,2026-01-17 11:00:00,CUST-474,Beauty,3,324.52,12.76,Delivered,5.0,Asia,973.56
1397,2026-01-17 12:00:00,CUST-121,Home Decor,1,484.99,28.06,Cancelled,5.0,Asia,484.99
1398,2026-01-17 13:00:00,CUST-849,Home Decor,1,77.44,39.78,Delivered,3.0,North America,77.44
1399,2026-01-17 14:00:00,CUST-769,Beauty,3,215.12,14.86,Delivered,4.0,Europe,645.36
1400,2026-01-17 15:00:00,CUST-137,Clothing,2,426.59,7.74,Delivered,5.0,Asia,853.18
1401,2026-01-17 16:00:00,CUST-329,Beauty,1,466.83,29.55,Returned,4.0,South America,466.83
1402,2026-01-17 17:00:00,CUST-464,Electronics,1,304.61,36.12,Delivered,5.0,South America,304.61
1403,2026-01-17 18:00:00,CUST-662,Electronics,1,80.28,16.0,Delivered,4.0,North America,80.28
1404,2026-01-17 19:00:00,CUST-537,Electronics,2,451.72,38.29,Delivered,4.0,North America,903.44
1405,2026-01-17 20:00:00,CUST-875,Clothing,1,95.48,47.78,Delivered,3.0,North America,95.48
1406,2026-01-17 21:00:00,CUST-382,Clothing,1,182.91,11.17,Delivered,1.0,South America,182.91
1407,2026-01-17 22:00:00,CUST-126,Beauty,1,194.0,28.0,Returned,5.0,North America,194.0
1408,2026-01-17 23:00:00,CUST-325,Clothing,2,229.17,7.56,Cancelled,4.0,South America,458.34
1409,2026-01-18 00:00:00,CUST-376,Clothing,3,397.18,14.3,Delivered,5.0,Europe,1191.54
1410,2026-01-18 01:00:00,CUST-897,Electronics,3,403.05,9.04,Delivered,4.0,North America,1209.15
1411,2026-01-18 02:00:00,CUST-708,Clothing,1,362.63,23.18,Delivered,3.0,Asia,362.63
1412,2026-01-18 03:00:00,CUST-383,Home Decor,4,20.84,41.94,Delivered,4.0,Europe,83.36
1413,2026-01-18 04:00:00,CUST-978,Electronics,2,286.77,30.97,Delivered,4.0,South America,573.54
1414,2026-01-18 05:00:00,CUST-580,Electronics,3,376.27,15.02,Delivered,5.0,North America,1128.81
1415,2026-01-18 06:00:00,CUST-552,Electronics,1,227.87,6.8,Delivered,5.0,Asia,227.87
1416,2026-01-18 07:00:00,CUST-928,Electronics,1,473.02,29.9,Delivered,5.0,South America,473.02
1417,2026-01-18 08:00:00,CUST-915,Clothing,3,413.67,10.98,Delivered,5.0,Europe,1241.01
1418,2026-01-18 09:00:00,CUST-758,Electronics,1,322.7,20.42,Delivered,5.0,Asia,322.7
1419,2026-01-18 10:00:00,CUST-615,Home Decor,2,40.59,27.96,Delivered,5.0,Europe,81.18
1420,2026-01-18 11:00:00,CUST-646,Beauty,3,329.65,45.67,Delivered,5.0,North America,988.95
1421,2026-01-18 12:00:00,CUST-291,Clothing,3,456.67,8.68,Delivered,5.0,Asia,1370.01
1422,2026-01-18 13:00:00,CUST-148,Books,4,195.93,35.09,Delivered,5.0,North America,783.72
1423,2026-01-18 14:00:00,CUST-611,Clothing,2,420.68,5.63,Delivered,5.0,South America,841.36
1424,2026-01-18 15:00:00,CUST-116,Clothing,1,163.45,33.35,Delivered,5.0,South America,163.45
1425,2026-01-18 16:00:00,CUST-271,Books,1,289.35,29.82,Delivered,5.0,Europe,289.35
1426,2026-01-18 17:00:00,CUST-319,Electronics,1,327.73,41.53,Delivered,5.0,North America,327.73
1427,2026-01-18 18:00:00,CUST-257,Books,2,342.22,28.92,Delivered,5.0,North America,684.44
1428,2026-01-18 19:00:00,CUST-576,Electronics,1,442.45,20.87,Delivered,4.0,Asia,442.45
1429,2026-01-18 20:00:00,CUST-145,Clothing,1,124.96,15.92,Delivered,5.0,South America,124.96
1430,2026-01-18 21:00:00,CUST-472,Electronics,2,138.56,8.84,Delivered,3.0,North America,277.12
1431,2026-01-18 22:00:00,CUST-617,Home Decor,3,354.98,29.06,Shipped,5.0,North America,1064.94
1432,2026-01-18 23:00:00,CUST-198,Home Decor,5,96.82,44.97,Shipped,4.0,North America,484.1
1433,2026-01-19 00:00:00,CUST-991,Home Decor,3,237.49,28.16,Shipped,4.0,South America,712.47
1434,2026-01-19 01:00:00,CUST-844,Clothing,3,19.82,38.26,Delivered,5.0,South America,59.46
1435,2026-01-19 02:00:00,CUST-136,Clothing,2,79.08,18.43,Delivered,5.0,South America,158.16
1436,2026-01-19 03:00:00,CUST-379,Electronics,5,342.63,25.17,Delivered,4.0,Europe,1713.15
1437,2026-01-19 04:00:00,CUST-448,Clothing,2,376.26,19.61,Delivered,4.0,South America,752.52
1438,2026-01-19 05:00:00,CUST-596,Books,3,66.51,9.92,Delivered,5.0,South America,199.53
1439,2026-01-19 06:00:00,CUST-401,Clothing,4,121.58,23.76,Delivered,2.0,South America,486.32
1440,2026-01-19 07:00:00,CUST-280,Beauty,4,58.46,39.39,Delivered,1.0,Asia,233.84
1441,2026-01-19 08:00:00,CUST-706,Beauty,1,222.37,22.77,Delivered,5.0,Asia,222.37
1442,2026-01-19 09:00:00,CUST-198,Clothing,1,71.8,34.26,Delivered,5.0,North America,71.8
1443,2026-01-19 10:00:00,CUST-799,Home Decor,1,224.28,39.14,Delivered,5.0,Asia,224.28
1444,2026-01-19 11:00:00,CUST-215,Electronics,1,368.73,19.52,Delivered,5.0,Europe,368.73
1445,2026-01-19 12:00:00,CUST-290,Electronics,1,344.86,40.89,Shipped,5.0,Europe,344.86
1446,2026-01-19 13:00:00,CUST-352,Electronics,1,147.43,20.25,Delivered,5.0,North America,147.43
1447,2026-01-19 14:00:00,CUST-260,Home Decor,1,340.14,16.52,Delivered,5.0,North America,340.14
1448,2026-01-19 15:00:00,CUST-355,Clothing,2,464.58,15.01,Delivered,4.0,Europe,929.16
1449,2026-01-19 16:00:00,CUST-422,Clothing,2,180.29,14.0,Delivered,4.0,Europe,360.58
1450,2026-01-19 17:00:00,CUST-227,Clothing,1,171.27,38.17,Delivered,5.0,Europe,171.27
1451,2026-01-19 18:00:00,CUST-117,Clothing,2,290.0,44.94,Delivered,5.0,North America,580.0
1452,2026-01-19 19:00:00,CUST-892,Home Decor,2,130.3,15.38,Shipped,3.0,Europe,260.6
1453,2026-01-19 20:00:00,CUST-834,Beauty,2,329.27,8.84,Shipped,5.0,North America,658.54
1454,2026-01-19 21:00:00,CUST-665,Electronics,4,417.81,19.12,Delivered,5.0,Europe,1671.24
1455,2026-01-19 22:00:00,CUST-669,Electronics,1,235.07,34.6,Delivered,4.0,Europe,235.07
1456,2026-01-19 23:00:00,CUST-422,Home Decor,1,342.96,21.58,Shipped,5.0,Asia,342.96
1457,2026-01-20 00:00:00,CUST-971,Clothing,1,329.42,29.71,Delivered,5.0,Europe,329.42
1458,2026-01-20 01:00:00,CUST-785,Home Decor,1,28.95,38.49,Delivered,4.0,North America,28.95
1459,2026-01-20 02:00:00,CUST-891,Clothing,2,99.87,23.38,Shipped,5.0,Europe,199.74
1460,2026-01-20 03:00:00,CUST-725,Clothing,1,447.83,49.99,Delivered,4.0,South America,447.83
1461,2026-01-20 04:00:00,CUST-387,Electronics,1,470.06,18.41,Delivered,5.0,Asia,470.06
1462,2026-01-20 05:00:00,CUST-953,Electronics,1,392.42,49.02,Delivered,5.0,Europe,392.42
1463,2026-01-20 06:00:00,CUST-762,Home Decor,1,461.41,14.14,Delivered,5.0,Europe,461.41
1464,2026-01-20 07:00:00,CUST-738,Clothing,2,160.01,9.99,Delivered,4.0,South America,320.02
1465,2026-01-20 08:00:00,CUST-254,Beauty,2,131.38,38.79,Delivered,3.0,South America,262.76
1466,2026-01-20 09:00:00,CUST-589,Beauty,1,198.31,36.6,Delivered,5.0,South America,198.31
1467,2026-01-20 10:00:00,CUST-485,Clothing,1,37.12,41.5,Delivered,4.0,South America,37.12
1468,2026-01-20 11:00:00,CUST-884,Beauty,1,406.84,20.46,Delivered,2.0,South America,406.84
1469,2026-01-20 12:00:00,CUST-203,Clothing,1,492.25,46.89,Delivered,4.0,South America,492.25
1470,2026-01-20 13:00:00,CUST-492,Clothing,3,413.77,10.38,Delivered,5.0,Europe,1241.31
1471,2026-01-20 14:00:00,CUST-910,Home Decor,1,281.94,6.36,Delivered,5.0,North America,281.94
1472,2026-01-20 15:00:00,CUST-345,Clothing,2,154.69,18.53,Delivered,5.0,Europe,309.38
1473,2026-01-20 16:00:00,CUST-275,Home Decor,3,106.87,40.88,Delivered,3.0,Europe,320.61
1474,2026-01-20 17:00:00,CUST-138,Electronics,1,188.39,35.28,Delivered,4.0,Europe,188.39
1475,2026-01-20 18:00:00,CUST-576,Home Decor,1,336.82,24.63,Returned,5.0,Asia,336.82
1476,2026-01-20 19:00:00,CUST-781,Beauty,4,229.06,16.53,Delivered,5.0,North America,916.24
1477,2026-01-20 20:00:00,CUST-858,Beauty,3,467.69,7.67,Delivered,4.0,North America,1403.07
1478,2026-01-20 21:00:00,CUST-637,Home Decor,1,428.57,20.19,Delivered,4.0,Asia,428.57
1479,2026-01-20 22:00:00,CUST-966,Home Decor,3,60.18,25.7,Delivered,4.0,North America,180.54
1480,2026-01-20 23:00:00,CUST-917,Home Decor,3,74.45,35.92,Delivered,5.0,Asia,223.35
1481,2026-01-21 00:00:00,CUST-507,Home Decor,1,341.36,34.07,Delivered,4.0,Europe,341.36
1482,2026-01-21 01:00:00,CUST-624,Electronics,3,123.08,47.63,Delivered,5.0,North America,369.24
1483,2026-01-21 02:00:00,CUST-927,Clothing,1,397.6,9.52,Delivered,5.0,Europe,397.6
1484,2026-01-21 03:00:00,CUST-605,Clothing,2,299.77,20.14,Delivered,4.0,South America,599.54
1485,2026-01-21 04:00:00,CUST-924,Books,5,122.62,26.67,Delivered,4.0,Europe,613.1
1486,2026-01-21 05:00:00,CUST-135,Clothing,3,244.56,35.18,Delivered,1.0,North America,733.68
1487,2026-01-21 06:00:00,CUST-784,Clothing,1,208.98,27.3,Shipped,5.0,Europe,208.98
1488,2026-01-21 07:00:00,CUST-119,Clothing,1,437.85,46.07,Delivered,5.0,Europe,437.85
1489,2026-01-21 08:00:00,CUST-420,Home Decor,2,25.76,32.39,Shipped,1.0,Asia,51.52
1490,2026-01-21 09:00:00,CUST-875,Home Decor,2,448.96,6.78,Delivered,5.0,North America,897.92
1491,2026-01-21 10:00:00,CUST-611,Electronics,2,329.52,10.11,Delivered,5.0,Europe,659.04
1492,2026-01-21 11:00:00,CUST-499,Clothing,4,371.39,38.91,Delivered,4.0,Asia,1485.56
1493,2026-01-21 12:00:00,CUST-753,Beauty,3,11.28,37.21,Delivered,4.0,North America,33.84
1494,2026-01-21 13:00:00,CUST-982,Clothing,1,317.84,11.91,Delivered,4.0,South America,317.84
1495,2026-01-21 14:00:00,CUST-570,Electronics,1,298.36,7.65,Delivered,4.0,Europe,298.36
1496,2026-01-21 15:00:00,CUST-242,Home Decor,1,273.23,31.04,Shipped,4.0,Europe,273.23
1497,2026-01-21 16:00:00,CUST-191,Beauty,2,395.07,33.61,Delivered,3.0,Europe,790.14
1498,2026-01-21 17:00:00,CUST-453,Electronics,2,282.38,11.09,Delivered,4.0,Europe,564.76
1499,2026-01-21 18:00:00,CUST-933,Beauty,2,429.98,26.31,Delivered,5.0,Europe,859.96
1500,2026-01-21 19:00:00,CUST-899,Beauty,1,123.99,18.76,Delivered,1.0,South America,123.99
1501,2026-01-21 20:00:00,CUST-826,Clothing,1,404.93,46.91,Shipped,3.0,South America,404.93
1502,2026-01-21 21:00:00,CUST-953,Books,1,97.86,14.86,Returned,5.0,North America,97.86
1503,2026-01-21 22:00:00,CUST-150,Beauty,2,408.43,38.0,Delivered,3.0,North America,816.86
1504,2026-01-21 23:00:00,CUST-764,Beauty,1,470.83,28.32,Delivered,4.0,Asia,470.83
1505,2026-01-22 00:00:00,CUST-797,Home Decor,1,174.49,5.52,Shipped,4.0,Asia,174.49
1506,2026-01-22 01:00:00,CUST-674,Electronics,1,269.64,28.26,Delivered,5.0,Asia,269.64
1507,2026-01-22 02:00:00,CUST-289,Electronics,2,332.58,9.48,Delivered,3.0,South America,665.16
